CONSULTA DE CENTROS Y SERVICIOS EDUCATIVOS;;;;;;;;;;;;
AREA TERRITORIAL;CODIGO CENTRO;TIPO DE CENTRO;CENTRO;DOMICILIO;MUNICIPIO;DISTRITO MUNICIPAL;COD. POSTAL;TELEFONO;FAX;TITULARIDAD
Madrid-Capital;28015392;CPR INF-PRI-SEC;AGRUPACION ESCOLAR EUROPA;Calle De Miguel Solas, 12 ;Madrid;Villaverde;28021;917955158;917968513;Privado Concertado;
Madrid-Capital;28019828;CPR INF-PRI-SEC;AGUSTINIANO;Calle Del Pez Austral, 13 ;Madrid;Retiro;28007;915740000;914096201;Privado Concertado;
Madrid-Capital;28011246;CPR INF-PRI-SEC;AMOR DE DIOS;Calle De Gutiérrez Canales, 15 ;Madrid;San Blas-Canillejas;28022;917410114;917415820;Privado Concertado;
Madrid-Capital;28011258;CPR INF-PRI-SEC;AMOR MISERICORDIOSO;Paseo De San Francisco De Sales, 42 ;Madrid;Chamberí;28003;915332233;915332507;Privado Concertado;
Madrid-Capital;28011261;CPR INF-PRI-SEC;AMOROS;Calle De Gómez De Arteche, 28 ;Madrid;Carabanchel;28044;915111130;915083064;Privado Concertado;
Madrid-Capital;28010436;CPR INF-PRI-SEC;ASUNCION CUESTABLANCA;Calle Asunción Cuestablanca, 11 ;Madrid;Hortaleza;28050;913020549;917662234;Privado Concertado;
Madrid-Capital;28012962;CPR INF-PRI-SEC;ASUNCION-VALLECAS;Calle De Montseny, 25 ;Madrid;Puente de Vallecas;28038;914336991;915520042;Privado Concertado;
Madrid-Capital;28015550;CPR INF-PRI-SEC;AZORIN;Calle De Arzúa, 28 ;Madrid;Hortaleza;28033;913821720;917630722;Privado Concertado;
Madrid-Capital;28006809;CPR INF-PRI-SEC;BEATA FILIPINA-FUND.FELICIANA VIERTOLA;Calle De José De Cadalso, 50 ;Madrid;Latina;28044;917063021;917063021;Privado Concertado;
Madrid-Capital;28005131;CPR INF-PRI-SEC;BEATA MARIA ANA DE JESUS;Calle De Guillermo De Osma, 10 ;Madrid;Arganzuela;28045;914735558;913545186;Privado Concertado;
Madrid-Capital;28021690;CPR INF-PRI-SEC;BERNADETTE;Calle De Santa Bernardita, 1 ;Madrid;Moncloa-Aravaca;28023;913071146;913070494;Privado Concertado;
Madrid-Capital;28022414;CPR INF-PRI-SEC;BIENAVENTURADA VIRGEN MARIA;Calle De Cullera, 17 ;Madrid;Latina;28047;914623372;915251742;Privado Concertado;
Madrid-Capital;28008107;CPR INF-PRI-SEC;BLANCA DE CASTILLA;Paseo De Eduardo Dato, 2 ;Madrid;Chamberí;28010;914460398;915939922;Privado Concertado;
Madrid-Capital;28013103;CPR INF-PRI-SEC;CALASANCIO NUESTRA SEÑORA DE LAS ESCUELAS PIAS;Calle Del Conde De Peñalver, 51 ;Madrid;Salamanca;28006;914449400;914016433;Privado Concertado;
Madrid-Capital;28011477;CPR INF-PRI-SEC;CARDENAL SPINOLA;Calle Del Cardenal Marcelo Spinola, 34 ;Madrid;Chamartín;28016;913022040;917661395;Privado Concertado;
Madrid-Capital;28020156;CPR INF-PRI-SEC;CASA DE LA VIRGEN;Calle De La Virgen Del Val, 1 ;Madrid;Ciudad Lineal;28027;914041788;913269087;Privado Concertado;
Madrid-Capital;28015094;CPR INF-PRI-SEC;CENTRO CULTURAL ELFO;Calle Del Elfo, 74 ;Madrid;Ciudad Lineal;28027;913673653;914081287;Privado Concertado;
Madrid-Capital;28019142;CPR INF-PRI-SEC;CENTRO CULTURAL PALOMERAS;Calle De Luis Marín, S/n ;Madrid;Puente de Vallecas;28038;917863865;917863865;Privado Concertado;
Madrid-Capital;28016271;CPR INF-PRI-SEC;CENTRO CULTURAL SALMANTINO;Calle Del Puerto De Pajares, 6 ;Madrid;Puente de Vallecas;28053;914786571;914786571;Privado Concertado;
Madrid-Capital;28062497;CPR INF-PRI-SEC;CENTRO EDUCATIVO PONCE DE LEON;Calle De Eduardo Barreiros, 6 ;Madrid;Usera;28041;913178441;913177715;Privado Concertado;
Madrid-Capital;28020120;CPR INF-PRI-SEC;CHAMBERI;Calle De Rafael Calvo, 12 ;Madrid;Chamberí;28010;914456250;914440340;Privado Concertado;
Madrid-Capital;28011593;CPR INF-PRI-SEC;CIUDAD DE LOS MUCHACHOS;Calle De Santa Marta, 15 ;Madrid;Puente de Vallecas;28038;914342030;915017177;Privado Concertado;
Madrid-Capital;28015148;CPR INF-PRI-SEC;CLARET;Calle De Corazón De María, 1 ;Madrid;Chamartín;28002;914152154;914167092;Privado Concertado;
Madrid-Capital;28069251;CPR INF-PRI-SEC;COLEGIO ABACO;Avenida De La Peseta, 8 ;Madrid;Latina;28054;915114064;915081150;Privado Concertado;
Madrid-Capital;28037983;CPR INF-PRI-SEC;COLEGIO ADDIS;Calle Vieja De Pinto, 15 ;Madrid;Villaverde;28021;917970422;-;Privado Concertado;
Madrid-Capital;28073151;CPR INF-PRI-SEC;COLEGIO ARENALES CARABANCHEL;Avenida De Los Poblados, 151 ;Madrid;Carabanchel;28025;912250610;911984558;Privado Concertado;
Madrid-Capital;28067318;CPR INF-PRI-SEC;COLEGIO ARTICA;Calle De Los Morales, 25 ;Madrid;Carabanchel;28054;915112615;914006071;Privado Concertado;
Madrid-Capital;28072132;CPR INF-PRI-SEC;COLEGIO CEU SAN PABLO EN SANCHINARRO;Avenida Del Alcalde Conde De Mayalde, 45 ;Madrid;Hortaleza;28050;913923440;-;Privado Concertado;
Madrid-Capital;28022566;CPR INF-PRI-SEC;COLEGIO DE JESUS;Calle Del Timón, 18 ;Madrid;Barajas;28042;917477022;-;Privado Concertado;
Madrid-Capital;28005799;CPR INF-PRI-SEC;COLEGIO DIOCESANO MARIA INMACULADA - JOAQUIN TURINA;Calle De Joaquín Turina, 62 ;Madrid;Carabanchel;28044;915092950;917051461;Privado Concertado;
Madrid-Capital;28005787;CPR INF-PRI-SEC;COLEGIO DIOCESANO MARIA INMACULADA - MOGAMBO;Calle De Mogambo, 5 ;Madrid;Puente de Vallecas;28018;917774651;917850880;Privado Concertado;
Madrid-Capital;28009781;CPR INF-PRI-SEC;COLEGIO ESCUELAS SANTISIMO SACRAMENTO;Calle De María Auxiliadora, 9 ;Madrid;Moncloa-Aravaca;28040;914598763;913110735;Privado Concertado;
Madrid-Capital;28072144;CPR INF-PRI-SEC;COLEGIO ESTUDIANTES LAS TABLAS;Calle De Fromista, 1 ;Madrid;Fuencarral-El Pardo;28050;918250075;916353597;Privado Concertado;
